"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead",1.49691936614472,-0.677194167210837,0.00443455755834973,59,NA,NA,0,TRUE,TRUE,0.440000000000055,10.2258060906511,21.6047002296184,0,3.71975005319722,8.14588717912578,"TERM","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:24,0.00443455755834973,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.43648563327006,NA,0.00442382921322515,93,NA,NA,0,TRUE,TRUE,0.860000000000127,5.85195803143973,NA,0,2.61739800559023,NA,"CORP","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:28,0.00442382921322515,-2.93056302301484,107.933986650454,41.7537841290593,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.36340913727188,NA,0.004414200270288,69,NA,NA,0,TRUE,TRUE,0.480000000000018,4.5700146509947,NA,0,2.32393738746948,NA,"HY","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:32,0.004414200270288,NA,NA,NA,-1.70522187781534,212.895020988424,86.2872803024191,NA,NA,NA
"Nelder-Mead3",1.28678040921222,NA,0.00479610348599871,53,NA,NA,0,TRUE,TRUE,0.309999999999945,4.47304326957671,NA,2.15228144350155e-05,3.14106074234209,NA,"LIQ","ALL",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:36,0.00479610348599871,NA,NA,NA,NA,NA,NA,-0.423159433808178,12.8411420092351,5.2807419510425
"Nelder-Mead4",1.68652420066251,-0.617018621181421,0.0038281858677251,91,NA,NA,0,TRUE,TRUE,0.600000000000136,0.000722086390473926,0.00051833717297198,0.999999670145913,0.000437174625583505,0.000221280157514189,"TERM","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:39,0.0038281858677251,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.62773794910308,NA,0.0038626232985974,67,NA,NA,0,TRUE,TRUE,0.279999999999973,11.270855603645,NA,0,5.43337459639041,NA,"CORP","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:44,0.0038626232985974,-2.85320686335063,149.869516640737,59.5140897592713,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.5559175774603,NA,0.00382771723147989,69,NA,NA,0,TRUE,TRUE,0.279999999999973,5.99754000878903,NA,0,3.15302382444188,NA,"HY","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:47,0.00382771723147989,NA,NA,NA,-1.59815493932852,64.4056668692107,29.1147373483732,NA,NA,NA
"Nelder-Mead31",1.44335754258318,NA,0.00408541636434574,69,NA,NA,0,TRUE,TRUE,0.2199999999998,1.16841207459409,NA,0.309630540221996,1.00072724550723,NA,"LIQ","BO",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:49,0.00408541636434574,NA,NA,NA,NA,NA,NA,-0.101350286122397,13.5717588413009,6.05294413807421
"Nelder-Mead5",0.493957671925385,1.26937183431628,0.000604588202699319,61,NA,NA,0,TRUE,TRUE,0.329999999999927,8.09186511668182,36.5476602092624,0,4.55266299162759,18.9040898202085,"TERM","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:50,0.000604588202699319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.358083555914771,NA,0.00036950617206756,71,NA,NA,0,TRUE,TRUE,0.309999999999945,1.60423260724076,NA,0,2.11138792496259,NA,"CORP","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:52,0.00036950617206756,5.51932750778013,39.2125461642443,16.8191807218078,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.590889056999347,NA,0.000534345891721067,65,NA,NA,0,TRUE,TRUE,0.340000000000146,5.36452481001391,NA,0,3.27492988667504,NA,"HY","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:53,0.000534345891721067,NA,NA,NA,3.32918621355205,75.2151523398445,37.3210794771642,NA,NA,NA
"Nelder-Mead32",0.564841004544586,NA,0.000380148476835933,71,NA,NA,0,TRUE,TRUE,0.299999999999955,14.3499865753075,NA,0,8.98586244512902,NA,"LIQ","DD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:55,0.000380148476835933,NA,NA,NA,NA,NA,NA,1.71568557396736,11.1390975153965,7.29199182787481
"Nelder-Mead6",1.54480001243569,-1.23744042390589,6.37261859997871e-05,67,NA,NA,0,TRUE,TRUE,0.160000000000082,41.5708680471784,14.5452918101786,0,18.7185186517241,14.2372490068627,"TERM","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:56,6.37261859997871e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.43012207391566,NA,6.1582865565282e-05,73,NA,NA,0,TRUE,TRUE,0.149999999999864,563.90859324603,NA,0,260.148694747,NA,"CORP","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:58,6.1582865565282e-05,-5.91863649035725,9793.66068834022,4512.30031886872,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.33611744605237,NA,6.00437181466981e-05,69,NA,NA,0,TRUE,TRUE,0.200000000000045,33.7796118521125,NA,0,18.5878725439126,NA,"HY","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:35:59,6.00437181466981e-05,NA,NA,NA,-3.73413159344533,455.89839944762,231.928964747914,NA,NA,NA
"Nelder-Mead33",1.23914989982731,NA,6.36871167969294e-05,51,NA,NA,0,TRUE,TRUE,0.0599999999999454,16.3072328579703,NA,0,10.2000235731929,NA,"LIQ","FOF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:01,6.36871167969294e-05,NA,NA,NA,NA,NA,NA,-1.46718381380197,65.6066550620146,36.6645470380392
"Nelder-Mead7",0.592955195611668,0.790193468664244,0.000423786947895632,65,NA,NA,0,TRUE,TRUE,0.0800000000001546,10.8597325259412,102.631399216764,0,9.4193144261301,90.5122234300228,"TERM","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:02,0.000423786947895632,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.745106517341822,NA,0.000466443494178078,65,NA,NA,0,TRUE,TRUE,0.190000000000055,4.44330263713898,NA,0,6.78970176102905,NA,"CORP","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:03,0.000466443494178078,2.00104161536215,58.1629781788866,48.0046507609243,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.718654553414784,NA,0.000436111046663912,69,NA,NA,0,TRUE,TRUE,0.25,4.84007501980691,NA,0,5.19751999460467,NA,"HY","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:04,0.000436111046663912,NA,NA,NA,1.85796292122092,191.061639031525,130.437236308326,NA,NA,NA
"Nelder-Mead34",0.780024762972653,NA,0.000448240427521359,65,NA,NA,0,TRUE,TRUE,0.210000000000036,2.04396864125333,NA,2.08540518187306e-10,4.74750195042846,NA,"LIQ","INF",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:05,0.000448240427521359,NA,NA,NA,NA,NA,NA,0.704123721203746,9.46681142215232,10.073396628833
"Nelder-Mead8",0.380418246915541,1.2693239583366,0.000112218772426239,65,NA,NA,0,TRUE,TRUE,0.309999999999945,2.24001763469161,12.6447569443461,0,1.14632734247524,6.79731327460156,"TERM","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:07,0.000112218772426239,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.524780266329276,NA,0.000109548381819297,77,NA,NA,0,TRUE,TRUE,0.240000000000009,1.37781645445762,NA,0,1.28119341444493,NA,"CORP","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:09,0.000109548381819297,4.48525635800321,30.8340854926087,19.5113603460782,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.594074707440165,NA,0.00010858331795346,69,NA,NA,0,TRUE,TRUE,0.309999999999945,0.914302320295506,NA,0,1.1758078987102,NA,"HY","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:10,0.00010858331795346,NA,NA,NA,2.21399194227425,31.4429896562867,17.1672000827385,NA,NA,NA
"Nelder-Mead35",0.610750461600794,NA,9.51076541356614e-05,65,NA,NA,0,TRUE,TRUE,0.309999999999945,0.965467449455452,NA,1.52100554373646e-14,1.13450784929528,NA,"LIQ","MEZZ",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:12,9.51076541356614e-05,NA,NA,NA,NA,NA,NA,1.12359291945637,7.16987855753847,4.98963466105408
"Nelder-Mead9",0.5591259276865,-1.43291969747503,0.00045626403609712,75,NA,NA,0,TRUE,TRUE,0.220000000000027,13.1002057097004,50.2919188399655,0,6.20155622108995,24.0204919270371,"TERM","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:14,0.00045626403609712,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.322642627108483,NA,0.000498218668495614,79,NA,NA,0,TRUE,TRUE,0.220000000000027,3.17421718317885,NA,0,2.88761369675798,NA,"CORP","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:17,0.000498218668495614,-1.78889024577205,61.5325371250607,39.7927890405137,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.329267754670398,NA,0.000480140366297372,85,NA,NA,0,TRUE,TRUE,0.25,4.70882916432138,NA,0,2.93924628142848,NA,"HY","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:19,0.000480140366297372,NA,NA,NA,-2.72024942734665,97.3915603519576,53.5462690180637,NA,NA,NA
"Nelder-Mead36",0.251603768584926,NA,0.000496591406341891,67,NA,NA,0,TRUE,TRUE,0.200000000000045,1.43479240407866,NA,0.0146067726810593,1.80040703721785,NA,"LIQ","NATRES",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:21,0.000496591406341891,NA,NA,NA,NA,NA,NA,-0.543092346205311,6.3596022462737,8.01468217758194
"Nelder-Mead10",0.00489263658899315,1.86163890940574,8.28748858763066e-05,71,NA,NA,0,TRUE,TRUE,0.200000000000045,4.85157198883775,21.84063205531,0,2.70259554550861,11.7447661717884,"TERM","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:22,8.28748858763066e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.285976396964178,NA,9.50482712577853e-05,79,NA,NA,0,TRUE,TRUE,0.160000000000082,3.99021329709645,NA,0,4.51582644031124,NA,"CORP","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:23,9.50482712577853e-05,6.07819407762867,22.6929485959927,20.6571771109867,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.354915562524969,NA,9.33191079251357e-05,71,NA,NA,0,TRUE,TRUE,0.220000000000027,2.09927294280161,NA,0,2.90997369191943,NA,"HY","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:24,9.33191079251357e-05,NA,NA,NA,4.44027706313763,40.0941562397347,37.4436987667094,NA,NA,NA
"Nelder-Mead37",0.488422676349424,NA,9.93600811665567e-05,75,NA,NA,0,TRUE,TRUE,0.170000000000073,3.32612373986003,NA,1.46549439250521e-14,3.72334337520966,NA,"LIQ","PD",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:25,9.93600811665567e-05,NA,NA,NA,NA,NA,NA,1.21433832229632,7.12482732168211,7.15153913798025
"Nelder-Mead18",1.61662931259933,-0.544304989489304,0.00408759950075208,63,NA,NA,0,TRUE,TRUE,0.360000000000127,12.6014052397607,175.206358183321,0,4.57660248344306,63.7496842008945,"TERM","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:27,0.00408759950075208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.54938163131547,NA,0.00414669722316525,71,NA,NA,0,TRUE,TRUE,0.379999999999882,19.0636308126824,NA,0,8.37071474869634,NA,"CORP","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:30,0.00414669722316525,-2.18737107139146,345.48491964023,134.990504933967,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.50155859519846,NA,0.00409763953723213,75,NA,NA,0,TRUE,TRUE,0.339999999999918,2.11387281624244,NA,0,1.54659185768213,NA,"HY","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:34,0.00409763953723213,NA,NA,NA,-1.34085591476256,148.377418490681,59.5360936313378,NA,NA,NA
"Nelder-Mead38",1.43741150796413,NA,0.00429882764379423,55,NA,NA,0,TRUE,TRUE,0.279999999999973,4.2725369041142,NA,0.234861756689101,2.77408750187903,NA,"LIQ","PE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:36,0.00429882764379423,NA,NA,NA,NA,NA,NA,-0.311014434695244,8.85033621923675,3.676491530728
"Nelder-Mead20",1.63404305145466,-2.16041395981754,0.00102770379191518,67,NA,NA,0,TRUE,TRUE,0.309999999999945,38.6746858498019,24.8404144134082,0,16.8531506219102,9.81898409850755,"TERM","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:40,0.00102770379191518,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.82723108603655,NA,0.000665023905229682,81,NA,NA,0,TRUE,TRUE,0.410000000000082,33.2015242627736,NA,0,12.8049893011968,NA,"CORP","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:43,0.000665023905229682,-13.8742789067687,1525.46512408173,663.463151840555,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.31136777203068,NA,0.000880292706470529,79,NA,NA,0,TRUE,TRUE,0.470000000000027,13.6735128967888,NA,0,8.93181624095064,NA,"HY","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:47,0.000880292706470529,NA,NA,NA,-6.99216107185793,36.2558183597447,21.4356443115124,NA,NA,NA
"Nelder-Mead39",1.11411719092097,NA,0.000989029690636514,63,NA,NA,0,TRUE,TRUE,0.259999999999991,8.47416678048303,NA,0,6.68897418909975,NA,"LIQ","RE",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:50,0.000989029690636514,NA,NA,NA,NA,NA,NA,-2.24971089399186,4.95712770319306,7.75963825466551
"Nelder-Mead30",1.63470996034721,-0.577170556493184,0.000116677293586285,71,NA,NA,0,TRUE,TRUE,0.25,7.39674164154015,24.2523611319633,0,4.17594491802007,11.8625657116702,"TERM","SEC",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:52,0.000116677293586285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.78796554637544,NA,9.16740617232825e-05,79,NA,NA,0,TRUE,TRUE,0.279999999999973,32.5293653354244,NA,0,14.1958000006153,NA,"CORP","SEC",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:54,9.16740617232825e-05,-6.06858981650996,290.236046134676,126.873238291427,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.64214809600821,NA,8.67705497221925e-05,79,NA,NA,0,TRUE,TRUE,0.169999999999845,10.2580370842054,NA,0,6.14670317985916,NA,"HY","SEC",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:57,8.67705497221925e-05,NA,NA,NA,-5.03371242407747,42.0621192488485,49.6456748754907,NA,NA,NA
"Nelder-Mead310",1.53713956152011,NA,9.5607743723343e-05,71,NA,NA,0,TRUE,TRUE,0.269999999999982,3.2447506638393,NA,0,3.09317661866856,NA,"LIQ","SEC",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:36:59,9.5607743723343e-05,NA,NA,NA,NA,NA,NA,-1.46845211509449,14.6366747531215,11.9611994217438
"Nelder-Mead40",2.85184406271176,-2.803585520675,0.000810042062740215,63,NA,NA,0,TRUE,TRUE,0.380000000000109,27.8664463493487,111.607644571594,0,9.944459665406,38.5341711039879,"TERM","VC",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:37:03,0.000810042062740215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.37366613671227,NA,0.000939339971811823,93,NA,NA,0,TRUE,TRUE,0.509999999999991,1712.57744130504,NA,0,612.667630921356,NA,"CORP","VC",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:37:07,0.000939339971811823,-14.415537765595,34553.8682122582,12357.787165817,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.13892748255842,NA,0.000869163635438833,75,NA,NA,0,TRUE,TRUE,0.449999999999818,34.6776533478297,NA,0,12.4525712454204,NA,"HY","VC",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:37:12,0.000869163635438833,NA,NA,NA,-8.25331034385096,636.586697370151,236.080045346333,NA,NA,NA
"Nelder-Mead311",1.90490256912277,NA,0.000563530105614112,61,NA,NA,0,TRUE,TRUE,0.289999999999964,6.2312741565712,NA,0,3.21940005501721,NA,"LIQ","VC",240,0,12,"ALL","FW_VYP","L2_Lasso","linear",2023-06-28 13:37:16,0.000563530105614112,NA,NA,NA,NA,NA,NA,-2.04231286555589,36.2696944114111,15.722745738269
