"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead",1.22960290329337,-0.0021551723349749,-0.658161144000385,2.81341775649626e-06,176,NA,NA,0,TRUE,TRUE,1.18000000000029,1.05847074977275e-05,0.000660024964479753,1.66884253478554e-05,1,3.92063292398522e-06,0.000222989141200095,6.95696424901646e-06,"HML","ALL",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:50:57,2.81341775649626e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.16247711029356,0.000938404573152401,NA,2.59080330465488e-06,146,NA,NA,0,TRUE,FALSE,0.920000000000073,4.81323001795647e-06,0.000762367618060885,NA,0.999999999999999,2.156635692081e-06,0.000264951269212563,NA,"SMB","ALL",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:03,2.59080330465488e-06,-0.952564567490306,1.52044424302642e-05,7.96106106869667e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.06727547817756,-0.000505637474195908,NA,2.6308759029401e-06,206,NA,NA,0,TRUE,FALSE,1.25,0.00367216800659443,0.164828591476703,NA,0.999999827461113,0.00128786437103045,0.0556981073549425,NA,"HDY","ALL",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:10,2.6308759029401e-06,NA,NA,NA,-1.30072663129929,0.0068913428432357,0.00260364595457123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.60793014456715,-0.00376329872684322,NA,3.31952807269226e-06,124,NA,NA,0,TRUE,FALSE,0.740000000000691,0.0009325741717743,0.0488332094675826,NA,0.999999998673261,0.000309925358594667,0.0164810628027872,NA,"QLT","ALL",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:13,3.31952807269226e-06,NA,NA,NA,NA,NA,NA,0.388373186760032,0.00247398365067605,0.000849252403241751,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.30737169602982,-0.00326962025297072,NA,3.31981384108788e-06,234,NA,NA,0,TRUE,FALSE,1.52999999999975,0.000839509614130697,0.0466059077583703,NA,0.999999996220108,0.000283400781839193,0.0157356874600967,NA,"MOM","ALL",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:17,3.31981384108788e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21853213026435,0.00165986845662451,0.000609364109478933,NA,NA,NA,NA,NA,NA
"Nelder-Mead5",1.55800560933116,-0.0021178992208836,NA,2.70046845842229e-06,196,NA,NA,0,TRUE,FALSE,1.14000000000033,0.000870496351599431,0.0107879472014583,NA,0.999996115566776,0.000294043589261896,0.00364464539418454,NA,"ESG","ALL",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:21,2.70046845842229e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2680478978251,0.00195115543229471,0.000657623963302391,NA,NA,NA
"Nelder-Mead6",1.0296389512436,0.00161680298190481,NA,2.66716924986406e-06,154,NA,NA,0,TRUE,FALSE,0.960000000000036,0.0338257201465293,0.909252055922385,NA,0.999724759417151,0.0119943946605083,0.316321699999657,NA,"LOV","ALL",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:27,2.66716924986406e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37795871775089,0.0731329825624765,0.0270244519290802
"Nelder-Mead7",1.23456175609345,-0.000254731663864728,-0.31961516093263,1.43805422944735e-06,150,NA,NA,0,TRUE,TRUE,1.22000000000025,2.00347950957511e-05,0.00176241765066053,4.99178230057971e-05,0.999999999999999,8.07155721391773e-06,0.000597785122648936,2.11133763499886e-05,"HML","BO",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:35,1.43805422944735e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.20472611759764,0.00120860322258799,NA,1.40599708032277e-06,122,NA,NA,0,TRUE,TRUE,0.739999999999782,0.000865086869639281,0.0567165878269244,NA,0.999999999974507,0.000320826273502149,0.0194990645230334,NA,"SMB","BO",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:41,1.40599708032277e-06,-0.476943014661577,0.0010991375463156,0.000532217434998924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.17600062466736,0.000431070996477206,NA,1.42906197585749e-06,302,NA,NA,0,TRUE,FALSE,2.52999999999975,1.82063266134616e-05,0.00129149867009655,NA,0.999999999999999,6.66791240969833e-06,0.000441172137983294,NA,"HDY","BO",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:52,1.42906197585749e-06,NA,NA,NA,-0.597235589117161,2.45652048322742e-05,1.17094838930705e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.40296291455545,0.000814318398215071,NA,1.45806584316442e-06,116,NA,NA,0,TRUE,FALSE,0.890000000000327,0.000891778876365838,0.0579010165595325,NA,0.999999999926941,0.000304647581288448,0.0198959460439209,NA,"QLT","BO",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:51:59,1.45806584316442e-06,NA,NA,NA,NA,NA,NA,-0.461868025623294,0.00204942052179699,0.000811700974532031,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.77129282148894,0.00741119619033479,NA,1.34948141047061e-06,190,NA,NA,0,TRUE,FALSE,1.48999999999978,8.24319521140522e-05,0.00309914847539579,NA,0.999999999918781,6.42093455666317e-05,0.00188365259367846,NA,"MOM","BO",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:07,1.34948141047061e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.23516460487057,0.000205194880120152,9.11790787764083e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.40859810478907,0.000321420935262716,NA,1.12979516593502e-06,410,NA,NA,0,TRUE,FALSE,3.38000000000011,4.69121509078476e-05,0.00188018437106686,NA,0.999999998707307,1.59174655099759e-05,0.000638152421983025,NA,"ESG","BO",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:15,1.12979516593502e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.085473670706,0.000111069438206578,3.94830400355595e-05,NA,NA,NA
"Nelder-Mead61",0.901136483008782,0.00343102586507838,NA,1.24578307967658e-06,168,NA,NA,0,TRUE,FALSE,1.27000000000044,0.00176156020855599,0.12152122772101,NA,0.999999999668364,0.000662932064092445,0.0430853409261119,NA,"LOV","BO",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:22,1.24578307967658e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.30454210702641,0.00114445096421379,0.000786998434602144
"Nelder-Mead8",0.927531927420481,0.00256693432204356,1.14048597724682,3.52229881082028e-07,146,NA,NA,0,TRUE,TRUE,0.890000000000327,2.6414831794339e-05,0.00129903573802003,2.82356290296871e-05,0.999999999999994,1.11485688987215e-05,0.000524936837581385,1.61514474989298e-05,"HML","DD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:25,3.52229881082028e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.03363205095189,-0.00248677277514982,NA,3.02074986590359e-07,122,NA,NA,0,TRUE,TRUE,0.630000000000109,0.0033299583065238,0.161678623364869,NA,0.999999648816526,0.00148916564103081,0.0608490936751892,NA,"SMB","DD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:28,3.02074986590359e-07,1.39396882873442,0.00750993589465479,0.003208243964766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.09873406520745,0.000527960372046458,NA,3.19710435482617e-07,154,NA,NA,0,TRUE,FALSE,0.940000000000509,0.00131688324272765,0.0623837671594095,NA,0.999999917386046,0.000538813436645229,0.0251853144991616,NA,"HDY","DD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:31,3.19710435482617e-07,NA,NA,NA,2.13439739015562,0.00312725050964746,0.00137472107428227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.403674045109455,0.00704841514630285,NA,3.65459196971665e-07,118,NA,NA,0,TRUE,TRUE,0.75,0.000355847472886622,0.0122633559273833,NA,0.999999999361044,0.000199295817950695,0.0102380392983045,NA,"QLT","DD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:35,3.65459196971665e-07,NA,NA,NA,NA,NA,NA,-1.49786021181268,0.000697064274886578,0.000336564334907304,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",1.24810573556604,0.00716419263565631,NA,3.26143195688492e-07,170,NA,NA,0,TRUE,FALSE,0.949999999999818,0.00218995561483241,0.0449117215505679,NA,0.999999987758692,0.00114751108328753,0.0374623245630664,NA,"MOM","DD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:41,3.26143195688492e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.50813413239584,0.00102647809984697,0.00119059576987366,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",0.757567429160167,0.00162420585103471,NA,4.1304765834223e-07,172,NA,NA,0,TRUE,FALSE,0.920000000000073,0.000961911311164479,0.121837949113675,NA,0.999993302605265,0.000385296054250288,0.0492065942350265,NA,"ESG","DD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:44,4.1304765834223e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8642992966548,0.00273558441098867,0.00172871601027543,NA,NA,NA
"Nelder-Mead62",0.87930722742658,0.000207796170358914,NA,4.17596151560618e-07,126,NA,NA,0,TRUE,FALSE,0.630000000000109,5.99049067825322e-06,0.000379523707776013,NA,1,2.46830661859089e-06,0.000153209681497296,NA,"LOV","DD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:47,4.17596151560618e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818520077900124,1.20722594372196e-05,6.28919404417881e-06
"Nelder-Mead9",0.835279356319274,-0.00165180868151888,-1.74221724331965,2.55633338103844e-07,200,NA,NA,0,TRUE,FALSE,0.610000000000582,0.000269019070017433,0.0233897095670092,0.000122876954295621,0.9999999999973,0.000143423265547525,0.0111851247824569,0.000135416785958202,"HML","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:50,2.55633338103844e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-1.83942636566022,0.034598116065194,NA,1.33243808254766e-07,288,NA,NA,0,TRUE,TRUE,1.11000000000058,0.0276141750339394,0.89254098967537,NA,0.987719741103105,0.0139358008872088,0.452067567936536,NA,"SMB","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:55,1.33243808254766e-07,-4.05048246097325,0.0629108569849296,0.0288116552363789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",-4.16581557206299,0.050073797061204,NA,1.39187149209797e-07,316,NA,NA,0,TRUE,TRUE,1.05999999999949,0.00389312297251809,0.139551549483003,NA,0.976399633496707,0.00211559146451613,0.0758173734004896,NA,"HDY","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:52:59,1.39187149209797e-07,NA,NA,NA,-5.44598970872486,0.0787197931082731,0.0350747315324044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",-1.60458900896686,0.0181365604033304,NA,1.29254070547519e-07,376,NA,NA,0,TRUE,TRUE,1.21999999999935,8.47320674931742e-06,0.000348175167732844,NA,0.999999999985399,3.87137432144877e-06,0.000157140392646264,NA,"QLT","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:02,1.29254070547519e-07,NA,NA,NA,NA,NA,NA,7.46756732842169,5.46017401357361e-05,2.38605671043168e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",-1.35714773600139,0.0206115535931849,NA,1.44717373345477e-07,268,NA,NA,0,TRUE,TRUE,0.789999999999964,0.00493058855488467,0.170166752822931,NA,0.999913872249627,0.00225474037406195,0.0782525650904186,NA,"MOM","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:05,1.44717373345477e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4604726917565,0.0187435117098449,0.00815164594405553,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.72724726096306,-0.00261598362384202,NA,2.76576297815376e-07,240,NA,NA,0,TRUE,FALSE,0.710000000000036,0.00152218014632046,0.0227599491495466,NA,0.999999983579695,0.000704581957055769,0.0105345745896152,NA,"ESG","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:07,2.76576297815376e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858447201235796,0.00324562685330713,0.00145381323268572,NA,NA,NA
"Nelder-Mead63",1.44802377611619,-0.000641864994056032,NA,2.74683729955411e-07,228,NA,NA,0,TRUE,FALSE,0.669999999999163,0.000434439852873781,0.0242717633848308,NA,0.999999999980389,0.000216087350823155,0.0115736354016294,NA,"LOV","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:11,2.74683729955411e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.703227981565913,0.000886385142998711,0.000430871957894472
"Nelder-Mead10",-0.108543635304982,0.00505604570181367,-0.385611285006314,2.39493862603799e-07,192,NA,NA,0,TRUE,FALSE,0.720000000000255,0.00137657782132124,0.0339117310677156,0.00364037341315168,0.999999999959149,0.000640513718849719,0.0448684267952854,0.00191692999802214,"HML","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:15,2.39493862603799e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.0465287376658365,0.00509752793724634,NA,2.41956636765659e-07,164,NA,NA,0,TRUE,FALSE,0.649999999999636,0.000848531550821114,0.0349302386767991,NA,0.999999999525531,0.000911392248143866,0.0477748765226655,NA,"SMB","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:19,2.41956636765659e-07,-0.230013771513647,0.00352279170911059,0.00227202681696659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",-0.111193974784716,0.0054820716170515,NA,2.40312761100751e-07,166,NA,NA,0,TRUE,FALSE,0.719999999999345,0.000839765129174193,0.0216457365356185,NA,0.999999998694444,0.000526111253707806,0.0472629634930836,NA,"HDY","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:22,2.40312761100751e-07,NA,NA,NA,-0.545274122931386,0.00427256110681518,0.00236963544844624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.144844909061744,0.00392261298729135,NA,2.42984427389598e-07,184,NA,NA,0,TRUE,FALSE,0.740000000000691,0.00117434822308134,0.0619792417151297,NA,0.999999999447646,0.00132754928686588,0.0466277050397976,NA,"QLT","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:26,2.42984427389598e-07,NA,NA,NA,NA,NA,NA,0.115287716260853,0.0014082072039484,0.00144083730651516,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.273488918113856,0.00511393382498195,NA,2.3789390569265e-07,160,NA,NA,0,TRUE,FALSE,0.649999999999636,0.00123162967170624,0.0358768752476262,NA,0.999999994528386,0.00163242696864966,0.0508950449206795,NA,"MOM","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:30,2.3789390569265e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.942890313633285,0.00195663321235991,0.00218895683670029,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",-0.0676576281720665,0.00627065633790395,NA,2.24375444265207e-07,224,NA,NA,0,TRUE,FALSE,0.869999999999891,0.000236502655615445,0.0209982228187939,NA,0.9999906224508,0.000386482029449999,0.032174267499517,NA,"ESG","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:32,2.24375444265207e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5120102757529,0.003152357498505,0.00162959726473048,NA,NA,NA
"Nelder-Mead64",-0.524089529208706,0.00915041807688422,NA,2.29039997788796e-07,178,NA,NA,0,TRUE,FALSE,0.550000000000182,0.00180018499152301,0.113042177941694,NA,0.999999063447794,0.00117595623641395,0.0656412035534564,NA,"LOV","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:36,2.29039997788796e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1143406923253,0.0103876350832193,0.00478318599070424
"Nelder-Mead15",0.590724409312626,0.00178470100021247,0.143824359488199,1.77035954691038e-07,142,NA,NA,0,TRUE,TRUE,0.75,1.42914282222558e-05,0.00142343276352736,3.02918201706328e-05,1,6.17779352224828e-06,0.000580003925392789,1.93149134713252e-05,"HML","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:41,1.77035954691038e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.619645640185248,0.000605692205505863,NA,1.74906816529867e-07,136,NA,NA,0,TRUE,TRUE,0.850000000000364,1.80377792710168e-05,0.00105816062017533,NA,1,6.53146990276704e-06,0.000378823025170513,NA,"SMB","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:47,1.74906816529867e-07,0.334204575117934,1.76848227050969e-05,1.21122695026494e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.616691789323798,0.00146932424444203,NA,1.76967657069548e-07,162,NA,NA,0,TRUE,FALSE,0.970000000000255,6.08282538950117e-05,0.006447404961611,NA,0.999999999999973,2.31494274615916e-05,0.00235489149950301,NA,"HDY","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:52,1.76967657069548e-07,NA,NA,NA,0.274344133282018,0.000277839656892107,0.000117584563938657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.494904417917139,0.0032785084351644,NA,1.70713450474507e-07,142,NA,NA,0,TRUE,TRUE,0.770000000000437,2.43164318587685e-05,0.00324537863111415,NA,0.999999999999991,2.55363127235744e-05,0.00182413759296162,NA,"QLT","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:53:58,1.70713450474507e-07,NA,NA,NA,NA,NA,NA,-0.580016729270548,2.6203945782474e-05,5.19401745550969e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.652693276480654,0.00179444235854477,NA,1.76613635018778e-07,154,NA,NA,0,TRUE,FALSE,0.809999999999491,5.41120140052845e-06,0.00141003416900558,NA,1,3.69904830781953e-06,0.000574580965177144,NA,"MOM","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:54:03,1.76613635018778e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.476281302463631,9.45923104433727e-06,1.66291940240654e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.777202665778581,0.00114581115170339,NA,1.71992164510478e-07,276,NA,NA,0,TRUE,FALSE,1.6899999999996,8.76159230953942e-05,0.0030132100344533,NA,0.999999994779143,3.14248470935029e-05,0.00108126738921591,NA,"ESG","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-05-10 16:54:08,1.71992164510478e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7890626571439,0.000162031219130955,6.29474425531193e-05,NA,NA,NA
